Description,Price/Unit,Unit,Price/Measure,Measure
Dr. Beckmann Carpet Cleaning Brush 650ml,3.50,unit,5.38,ltr
Felight Cat Litter Freshener 300ml,1.20,unit,1.20,ea
Dreamies Adult 1+ Cat Treat Biscuits with Tuna 60g,95p,unit,15.83,kg
Butcher's Succulent Recipes Dog Food Trays 12x150g,5.75,unit,3.19,kg
Good Boy Pawsley & Co Chewy Chicken Fillets Dog Treats 80g,2.25,unit,28.13,kg
Bakers Joint Delicious Large Dog Treats Chicken 240g,1.90,unit,7.92,kg
Sainsbury's Cat Treat Snack Pockets with Turkey Beef & Duck 65g,70p,unit,10.77,kg
Whiskas in Gravy Wet Adult 1+ Mixed Cat Food Tin Meat 6x400g,4.50,unit,1.88,kg
Cesar Jelly Wet Senior 7+ Dog Food Tray Meaty Selection 4x150g,3.15,unit,5.25,kg
Sainsbury's Wild Bird Sunflower Hearts 1kg,2.50,unit,2.50,kg
Butcher's Loaf Recipes Dog Food Tins 6x390g,3.80,unit,1.62,kg
Pedigree Dentastix Daily Adult 1+ Large Dog Treats Dental Chews x28 Sticks,5.00,unit,4.63,kg
Whiskas in Jelly Wet Adult 1+ Mixed Cat Food Tin Meat 6x390g,4.50,unit,1.92,kg
Pedigree Dentastix Daily Adult 1+ Large Dog Treat Dental Chew Sticks x7,1.50,unit,5.56,kg
Butcher's Tripe Loaf Recipes 6x400g,3.80,unit,1.58,kg
Whiskas in Jelly Wet Adult 1+ Cat Food Tin Chicken 390g,85p,unit,2.18,kg
Harringtons Turkey & Veg Dry Adult Dog Food 5kg,8.50,unit,1.70,kg
Sainsbury's Dry Dog Food Mixer 4kg,3.40,unit,85p,kg
Go-Cat Adult Dry Cat Food Turkey And Veg 825g,2.25,unit,2.73,kg
Go-Cat Adult Dry Cat Food Tuna Herring And Veg 340g,1.20,unit,3.53,kg
Sainsbury's Dog Biscuit Small Bones 800g,1.70,unit,2.13,kg
Bakers Meaty Meals Adult Small Dry Dog Food Beef 1kg,2.75,unit,2.75,kg
Pedigree in Loaf Wet Adult 1+ Dog Food Tin Mixed Selection 6x400g,4.00,unit,1.67,kg
Sainsbury's Dog Biscuit Milky Bones for Small Dogs 400g,1.40,unit,3.50,kg
Febreze Pet Odour Eliminator Fabric Refresher Spray 500ml,2.50,unit,5.00,ltr
Oust Odour Eliminator Clean Scent 300ml,1.75,unit,5.83,ltr
Felix Soup Mixed Variety Fish 6x48g,1.50,unit,5.21,kg
Whiskas Dry Adult 1+ Cat Food Biscuits with Tuna 825g,3.00,unit,3.64,kg
Pedigree Dentastix Daily Adult 1+ Small Dog Treats Dental Chews x28 Sticks,5.00,unit,11.36,kg
Nature's Feast Feeder Supreme 1kg,2.20,unit,2.20,kg
Sainsbury's Adult Fine Flakes 1+ Adult Cat Food with Salmon in Jelly 100g,30p,unit,3.00,kg
Butcher's Traditional Recipes Dog Food Trays 12x150g,5.75,unit,3.19,kg
Sheba Classic Soups Wet Adult 1+ Cat Food Pouches with Chicken Fillets 4x40g,2.75,unit,17.19,kg
Bakers Joint Delicious Medium Dog Treats Chicken 180g,1.50,unit,8.33,kg
IAMS Vitality Vitality Adult Cat Chicken 2kg,11.00,unit,5.50,kg
Sainsbury's Lightweight Non-clumping Cat Litter 5L,3.00,unit,60p,ltr
Purina One Sensitive Dry Cat Food Turkey And Rice 800g,4.00,unit,5.00,kg
Go-Cat Senior Dry Cat Food Chicken Rice And Veg 825g,2.25,unit,2.73,kg
Gourmet Gold Melting Heart Cat Food Chicken 85g,55p,unit,6.47,kg
Bakers Meaty Twist Medium Dog Treats 180g,1.50,unit,8.33,kg
Encore Dog Tin Chicken Breast in Broth 156g,1.50,unit,9.62,kg
Sainsbury's Training Dog Treats Rich In Chicken 125g,80p,unit,6.40,kg
Felix Soup Farm Selection 6x48g,1.50,unit,5.21,kg
Lily's Kitchen Proper Food for Dogs Sunday Lunch 150g,95p,unit,6.33,kg
Purina Dentalife Small Dog Dental Chew X 7 115g,1.00,unit,8.69,kg
Sainsbury's Complete Nutrition 1+ Adult Cat Food with Salmon in Jelly 400g,45p,unit,1.13,kg
